"Requested_prod_id","Requested_GTIN(EAN/UPC)","Requested_Icecat_id","ErrorMessage","Supplier","Prod_id","Icecat_id","GTIN(EAN/UPC)","Category","CatId","ProductFamily","ProductSeries","Model","Updated","Quality","On_Market","Product_Views","HighPic","HighPic Resolution","LowPic","Pic500x500","ThumbPic","Folder_PDF","Folder_Manual_PDF","ProductTitle","ShortDesc","ShortSummaryDescription","LongSummaryDescription","LongDesc","Short Marketing Text","SEO Title","SEO Description","SEO Keywords","ProductGallery","ProductGallery Resolution","ProductGallery ExpirationDate","360","EU Energy Label","EU Product Fiche","PDF","Video/mp4","Other Multimedia","ProductMultimediaObject ExpirationDate","ReasonsToBuy","Bullet Points","Variant_prod_id","Variant_GTIN(EAN/UPC)","EPREL ID","Your product ID","Specs 1","Specs 2","Specs 3","Specs 4","Specs 5","Specs 6","Specs 7","Specs 8","Specs 9","Specs 10","Specs 11","Specs 12","Specs 13","Specs 14","Specs 15","Specs 16","Specs 17","Specs 18","Specs 19","Specs 20","Specs 21","Specs 22","Specs 23","Specs 24","Specs 25","Specs 26","Specs 27","Specs 28","Specs 29","Specs 30","Specs 31","Specs 32","Specs 33","Specs 34","Specs 35","Specs 36","Specs 37","Specs 38","Specs 39","Specs 40","Specs 41","Specs 42","Specs 43","Specs 44","Specs 45","Specs 46","Specs 47","Specs 48","Specs 49","Specs 50","Specs 51","Specs 52","Specs 53","Specs 54","Specs 55","Specs 56","Specs 57","Specs 58","Specs 59","Specs 60","Specs 61","Specs 62","Specs 63","Specs 64","Specs 65","Specs 66","Specs 67","Specs 68","Specs 69","Specs 70","Specs 71","Specs 72","Specs 73","Specs 74","Specs 75","Specs 76","Specs 77","Specs 78","Specs 79","Specs 80","Specs 81","Specs 82","Specs 83","Specs 84","Specs 85","Specs 86","Specs 87"
"","5906083555428","120522033","You are not allowed to access a Full Icecat repository with a free Open Icecat account. Please, check the manual or upgrade your account","VOREL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CMP-TO-55542","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","5906083555442","120522035","You are not allowed to access a Full Icecat repository with a free Open Icecat account. Please, check the manual or upgrade your account","VOREL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CMP-TO-55544","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","5906083555459","120522034","You are not allowed to access a Full Icecat repository with a free Open Icecat account. Please, check the manual or upgrade your account","VOREL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CMP-TO-55545","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","5906083586903","60862797","You are not allowed to access a Full Icecat repository with a free Open Icecat account. Please, check the manual or upgrade your account","Yato","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CMP-TO-58690","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","8592718016234","30904518","You are not allowed to access a Full Icecat repository with a free Open Icecat account. Please, check the manual or upgrade your account","Solight","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SOL-WZ413-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","5906083009297","120524192","You are not allowed to access a Full Icecat repository with a free Open Icecat account. Please, check the manual or upgrade your account","VOREL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CMP-TO-16012","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","4029665064628","69459397","You are not allowed to access a Full Icecat repository with a free Open Icecat account. Please, check the manual or upgrade your account","Technoline","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MS-WS 6462","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","4029665067629","85140879","You are not allowed to access a Full Icecat repository with a free Open Icecat account. Please, check the manual or upgrade your account","Technoline","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MS-WS 6762","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","5412810272839","66662815","You are not allowed to access a Full Icecat repository with a free Open Icecat account. Please, check the manual or upgrade your account","Nedis","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NED-WIFIWC10WT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","5412810303113","78797924","You are not allowed to access a Full Icecat repository with a free Open Icecat account. Please, check the manual or upgrade your account","Nedis","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NED-WIFIPS10WT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","1234567890128","87921059","You are not allowed to access a Full Icecat repository with a free Open Icecat account. Please, check the manual or upgrade your account","Metabo","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","BST4845","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","5412810274208","71362402","You are not allowed to access a Full Icecat repository with a free Open Icecat account. Please, check the manual or upgrade your account","Nedis","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NED-CLSN110BU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","8592718020316","85930482","You are not allowed to access a Full Icecat repository with a free Open Icecat account. Please, check the manual or upgrade your account","Solight","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SOL-SDT26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","4891199205286","99828331","You are not allowed to access a Full Icecat repository with a free Open Icecat account. Please, check the manual or upgrade your account","GP Batteries","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","EMO1042232511","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
