kod;nazov;light;light_stock;nekonecny;full_stock;dalsia_dodavka;dostupnost
078754;Stolové svorky pre základňu AB9 Moza Racing AS004;1;199;0;199;;Skladom
078755;MOZA RACING E-Stop RS063 núdzový vypínač;1;60;0;60;;Skladom
078756;Náhradné tyče Moza Racing RS079;1;150;0;150;;Skladom
078757;MOZA RACING RS078 predlžovacia doska základne pedálov mBooster/CRP/CRP2;1;2;0;2;;Skladom
078758;Stolové svorky pre základňu AY210 Moza Racing AS013;1;13;0;13;;Skladom
078759;Univerzálna montážna základňa Moza Racing Flight AS006;1;57;0;57;;Skladom
078761;RS065 Moza Racing RS077 sada na uchytenie manžety;1;38;0;38;;Skladom
078763;MOZA RS070 Lamborghini Essenza SCV12 Sim-Racing volant;1;11;0;11;;Skladom
078840;Mini PC GMKtec M7 Ryzen 7 Pro 6850H 32GB RAM + 1TB WIN 11 Pro;0;;0;0;;Na objednávku
078838;Mini PC GMKtec K8 Ryzen 7 8845HS 32GB RAM + 1TB WIN 11 Pro;1;196;0;196;;Skladom
078690;Indexový vlhkomer FNIRSI WMT-10;1;190;0;190;27.10.2026;Skladom
078691;Detektor drôtov FNIRSI WD-02;1;414;0;415;27.10.2026;Skladom
078692;Prenosný osciloskop 3 v 1 FNIRSI 2C53P s 4,3" dotykovou obrazovkou;1;164;0;164;;Skladom
076755;Vodotesná maska so svetelnou terapiou ANLAN 01-AGZMZ;1;29;0;29;;Skladom
078923;Inteligentné hodinky Zeblaze Stratos 4 (čierne);1;400;0;400;;Skladom
078693;Prenosný osciloskop 3 v 1 FNIRSI 2C23T multimetrický generátor signálu;1;871;0;871;;Skladom
082172;Prenosný mini osciloskop 2 v 1 FNIRSI DSO153 generátor signálu;1;204;0;204;;Skladom
078695;Prenosný mini osciloskop 2 v 1 FNIRSI DSO510 generátor signálu;1;236;0;236;;Skladom
078696;Mini generátor signálu FNIRSI SG-003A;0;;0;0;27.10.2026;Dostupné od 27.10.2026
078697;Mini generátor signálu FNIRSI SG-004A;1;48;0;48;27.10.2026;Skladom
078698;Digitálny multimeter FNIRSI S1;1;187;0;188;;Skladom
077604;Bezdrôtový vertikálny vysávač MOVA S2 Detect;1;189;0;189;;Skladom
078389;Čistiaci robot MOVA E40 Ultra;0;;0;0;10.11.2026;Dostupné od 10.11.2026
078700;Digitálne nočné videnie FNIRSI NVS-20 so záznamom v rozlíšení 4K HD;1;143;0;144;;Skladom
078701;Laserový diaľkomer FNIRSI IR40 40 m;1;136;0;136;;Skladom
078702;Spájkovacia stanica FNIRSI DWS-200 F;1;111;0;111;27.10.2026;Skladom
074567;Káblové slúchadlá Edifier CC100 Black;0;;0;0;;Na objednávku
075490;Slúchadlá do uší NeoBuds Pro 3 TWS ANC čierne;1;53;0;53;22.10.2026;Skladom
076750;Slúchadlá do uší NeoBuds Pro 3 TWS ANC starlight;0;;0;0;;Na objednávku
076752;Reproduktory Edifier MR5 (biele);1;239;0;239;29.09.2026;Skladom
076753;Reproduktory Edifier MR5 (čierne);1;166;0;166;29.09.2026;Skladom
077206;Slúchadlá Edifier X2 Plus, čierne;0;;0;0;29.09.2026;Dostupné od 29.09.2026
077207;Slúchadlá Edifier X2 Plus, biele;0;;0;0;29.09.2026;Dostupné od 29.09.2026
077208;Slúchadlá Edifier X2 Plus, ružové;0;;0;0;29.09.2026;Dostupné od 29.09.2026
074568;Reproduktory Edifier Hecate G2000 PRO Black;1;90;0;90;28.09.2026;Skladom
074569;Reproduktory Edifier Hecate G2000 PRO, biele;1;90;0;90;22.10.2026;Skladom
074700;Slúchadlá Edifier Hecate G2 S, čierne;0;;0;0;;Na objednávku
079057;Sonoff ZBM5-3C-86W (3-kanálový) inteligentný dotykový nástenný spínač Zigbee;1;77;0;77;23.10.2026;Skladom
079056;Sonoff ZBM5-2C-86W (2-kanálový) inteligentný dotykový nástenný spínač Zigbee;1;695;0;695;23.10.2026;Skladom
079055;Sonoff ZBM5-1C-86W (1 kanál) Inteligentný dotykový nástenný spínač Zigbee;1;302;0;302;23.10.2026;Skladom
079054;Sonoff ZBM5-3C-80W (3-kanálový) inteligentný dotykový nástenný spínač Zigbee;1;220;0;220;23.10.2026;Skladom
079053;Sonoff ZBM5-2C-80W (2-kanálový) inteligentný dotykový nástenný spínač Zigbee;1;355;0;356;23.10.2026;Skladom
079052;Sonoff ZBM5-1C-80W (1 kanál) Inteligentný dotykový nástenný spínač Zigbee;1;56;0;56;23.10.2026;Skladom
079050;ZigBee LCD senzor teploty Sonoff SNZB-02LD (so sondou);1;1771;0;1773;23.10.2026;Skladom
079051;ZigBee LCD senzor teploty a vlhkosti Sonoff SNZB-02WD;1;521;0;521;27.10.2026;Skladom
079072;Inteligentná zásuvka Sonoff S60ZBTPF ZigBee;1;916;0;916;23.10.2026;Skladom
079073;Sonoff CAM-PT2 2MP WiFi Smart Camera;0;;0;0;27.10.2026;Dostupné od 27.10.2026
079087;Počítačová skriňa Darkflash DS900WD ATX (čierna);1;383;0;383;;Skladom
079088;Počítačová skriňa Darkflash DS900WD ATX (biela) + 4 ventilátory;1;240;0;240;;Skladom
076202;Creality SpacePi X4 sušička vlákien;1;3;0;3;23.10.2026;Skladom
078257;Slúchadlá do uší TWS QCY Buds HT15 ANC (biele);1;53;0;53;;Skladom
076944;SONOFF MPS01 Grilovací teplomer na mäso;1;88;0;88;23.10.2026;Skladom
079250;Dotykový spínač svetla ZigBee Avatto TS60-EU-W4 Quad TUYA (biely).;1;30;0;30;;Skladom
079251;Inteligentný obojsmerný merač energie Avatto WiFi WPM16-1;0;;0;0;16.10.2026;Dostupné od 16.10.2026
079252;Inteligentný obojsmerný merač energie Avatto WiFi WPM16-2;1;21;0;21;;Skladom
079253;Inteligentný obojsmerný merač energie Avatto ZigBee ZWPM16-1;1;144;0;144;16.10.2026;Skladom
079254;Inteligentný obojsmerný merač energie Avatto ZigBee ZWPM16-2;1;45;0;45;;Skladom
079255;1-kanálový spínací modul WiFi s beznapäťovým kontaktom Avatto WSM16-DC32V-1;1;133;0;133;;Skladom
079256;Avatto ZWSM16-DC32V-1 – 1-kanálový spínací modul ZigBee s bezpotenciálovým kontaktom;1;36;0;36;;Skladom
079258;4-kanálový spínací modul ZigBee s beznapäťovým kontaktom DC 32V Avatto ZWSMMD-4-32V;0;;0;0;16.10.2026;Dostupné od 16.10.2026
079259;4-kanálový spínací modul ZigBee s beznapäťovým kontaktom DC 32V Avatto ZWSMMD-4-250V;0;;0;0;16.10.2026;Dostupné od 16.10.2026
079260;Inteligentná poistka ZigBee Avatto ZWCB16;1;65;0;65;16.10.2026;Skladom
079261;Inteligentný senzor otvárania dverí a okien Avatto DS10 WiFi;1;94;0;94;;Skladom
079262;Inteligentný senzor teploty a vlhkosti Avatto WHS10 WiFi;1;198;0;198;;Skladom
079263;Inteligentný senzor prítomnosti človeka Avatto HE20 WiFi;0;;0;0;;Na objednávku
079264;ZigBee Avatto GW60-Matter intelligent bramka;1;69;0;69;;Skladom
079265;Inteligentná ústredňa WiFi Avatto T6EP;1;1;0;1;;Skladom
079267;Digitálna cylindrická vložka zámku Avatto SDL-V1-B60 60 mm Black;1;37;0;37;;Skladom
079268;Digitálna cylindrická vložka zámku Avatto SDL-V1-B70 70 mm čierna;1;19;0;19;03.11.2026;Skladom
079269;Digitálna cylindrická vložka zámku Avatto SDL-V1-B80 80 mm čierna;1;28;0;28;;Skladom
079270;Digitálna vložka zámku Avatto SDL-V1-B90 90 mm čierna;1;21;0;21;;Skladom
079271;Avatto SDL-V1-B100 100 mm digitálna cylindrická vložka zámku čierna;1;15;0;15;;Skladom
079272;Digitálna cylindrická vložka zámku Avatto SDL-V1-S60 60 mm Silver;1;1;0;1;03.11.2026;Skladom
079273;Digitálna cylindrická vložka zámku Avatto SDL-V1-S70 70 mm Silver;1;7;0;7;03.11.2026;Skladom
079274;Digitálna cylindrická vložka zámku Avatto SDL-V1-S80 80 mm Silver;1;23;0;23;03.11.2026;Skladom
079275;Digitálna cylindrická vložka zámku Avatto SDL-V1-S90 90 mm Silver;1;10;0;10;;Skladom
079276;Avatto SDL-V1-S100 100 mm Strieborná digitálna vložka zámku;0;;0;0;;Na objednávku
079277;Inteligentná skrinka na odtlačky prstov Avatto SDL-K5;0;;0;0;03.11.2026;Dostupné od 03.11.2026
079278;Dotykový spínač svetla Avatto TS20-EU-W1 WiFi;0;;0;0;;Na objednávku
079279;Dotykový spínač svetla Avatto TS20-EU-W2 WiFi;1;27;0;27;;Skladom
079280;Dotykový spínač svetla Avatto TS20-EU-W3 WiFi;1;47;0;47;;Skladom
079281;Avatto CS20-EU-W WiFi dotykový inteligentný spínač rolet;1;324;0;324;;Skladom
079282;Inteligentný termostat WiFi Avatto WT20R-WH-3A-W-WiFi;1;144;0;144;16.10.2026;Skladom
079283;Inteligentný termostat WiFi Avatto WT20R-BH-3A-W-WiFi;0;;0;0;03.11.2026;Dostupné od 03.11.2026
079284;Inteligentný termostat WiFi Avatto WT20R-EH-16A-W-WiFi;1;91;0;91;03.11.2026;Skladom
079285;Inteligentný termostat WiFi Avatto WT598;1;284;0;285;;Skladom
079286;Inteligentný termostat Avatto WT598-1T1 WiFi;1;24;0;24;;Skladom
079287;Inteligentný vypínač svetla Avatto TS60-EU-W1;1;48;0;48;;Skladom
079288;Inteligentný vypínač svetla Avatto TS60-EU-W2;1;7;0;7;;Skladom
079289;Inteligentný vypínač svetla Avatto TS60-EU-W3;1;25;0;25;;Skladom
079291;Modul inteligentných závesov Avatto CMS16-RF-1 WIFI+RF;1;143;0;143;;Skladom
079292;Inteligentný modul garážových dverí Avatto GDS16 WIFI;0;;0;0;16.10.2026;Dostupné od 16.10.2026
079293;Inteligentný 1-kanálový spínací modul WiFi s beznapäťovým DC kontaktom Avatto WSM16-DC-1;1;82;0;82;16.10.2026;Skladom
079297;Inteligentná poistka s WIFI Avatto WCB16;1;81;0;81;16.10.2026;Skladom
079300;Inteligentný snímač teploty a vlhkosti Avatto ZWSH16;1;104;0;104;;Skladom
079299;Inteligentný snímač pohybu PIR Avatto ZMS16;1;13;0;13;;Skladom
079298;Inteligentný detektor úniku vody Avatto ZWS16;1;47;0;47;;Skladom
079301;Inteligentný ovládač zavlažovania Wi-Fi s veľkým LCD displejom Avatto SWT60-EU;0;;0;0;;Na objednávku
079294;Avatto ZWSM16-DC-1 inteligentný 1-kanálový spínací modul ZigBee s beznapäťovým DC kontaktom;1;253;0;253;03.11.2026;Skladom
079295;Modul inteligentného spínača Avatto WSMD-4 32V;1;84;0;84;16.10.2026;Skladom
079296;Modul inteligentného spínača Avatto WSMD-4 250V;1;125;0;125;;Skladom
079333;Fén na vlasy MOVA Shine 20 (zlatý);1;114;0;114;;Skladom
079343;Fén na vlasy MOVA Shine 20 (strieborný);0;;0;120;;Na objednávku
079335;Sušič vlasov MOVA Master 10 (strieborný);1;117;0;117;05.10.2026;Skladom
079341;Bezdrôtový stojanový vysávač MOVA M50 Ultra na mokré a suché vysávanie;1;155;0;155;;Skladom
079318;Detektor oxidu uhoľnatého X-Sense XC01-M Link+ Pro;1;247;0;247;;Skladom
079319;Detektor oxidu uhoľnatého X-Sense XC01-R;1;218;0;218;;Skladom
079320;Detektor oxidu uhoľnatého X-Sense XC04-WX;1;579;0;579;;Skladom
079322;Detektor dymu X-Sense XS01;1;170;0;170;;Skladom
079325;Inteligentný teplomer/vlhkomer X-Sense STH51;1;353;0;353;;Skladom
079327;Detektor dymu X-Sense XS01-WX;0;;0;0;;Na objednávku
079328;Detektor oxidu uhoľnatého X-Sense CO-3D-W Link+;1;540;0;540;;Skladom
079329;Fotoelektrický detektor dymu X-Sense SD11;1;3;0;3;;Skladom
079457;Diaľkové ovládanie TELESIN;0;;0;0;22.09.2026;Dostupné od 22.09.2026
078285;Slúchadlá Edifier X5 Pro V25 TWS (ružové) - nové 2025;0;;0;0;28.09.2026;Dostupné od 28.09.2026
078284;Slúchadlá Edifier X5 Pro V25 TWS (béžové) - nové 2025;0;;0;0;28.09.2026;Dostupné od 28.09.2026
078283;Slúchadlá Edifier X5 Pro V25 TWS (čierne) - nové 2025;1;143;0;143;28.09.2026;Skladom
079243;3D skener Revopoint Miraco;1;8;0;8;;Skladom
079244;3D skener Revopoint Miraco Pro;1;12;0;12;;Skladom
079245;3D skener Revopoint Miraco Plus;1;28;0;28;;Skladom
078282;Reproduktor Edifier S300 (béžový);1;62;0;62;29.09.2026;Skladom
078281;Reproduktor Edifier S300 (hnedý);1;76;0;76;28.09.2026;Skladom
078280;Reproduktor Edifier S300 (čierny orech);1;87;0;87;29.09.2026;Skladom
078279;Subwoofer Edifier T5s (hnedý);1;283;0;283;28.09.2026;Skladom
078278;Subwoofer Edifier T5s (čierny);1;207;0;207;28.09.2026;Skladom
078277;Slúchadlá Edifier W80 (béžové);0;;0;0;;Na objednávku
078276;Slúchadlá Edifier W80 (čierne);0;;0;0;;Na objednávku
078275;Slúchadlá Edifier WH950NB V25 (béžové) - nové 2025;1;306;0;306;22.10.2026;Skladom
078274;Slúchadlá Edifier WH950NB V25 (čierne) - nové 2025;1;238;0;238;22.10.2026;Skladom
078980;3D tlačiareň Anycubic Kobra 3 V2 Combo;1;107;0;107;;Skladom
078981;3D tlačiareň Anycubic Kobra 3 V2;1;3;0;3;;Skladom
078982;Filament PLA Anycubic 1 KG (biely);1;2961;0;2961;;Skladom
078978;Filament PLA Anycubic 1 KG (Interstellar Violet);1;204;0;204;;Skladom
078983;Filament PLA Anycubic 1 KG (Peach Fuzz);1;426;0;426;;Skladom
079416;Vysokorýchlostný PLA filament Anycubic 1 KG (čierny);1;1055;0;1056;;Skladom
079417;Vysokorýchlostné vlákno PLA Anycubic 1 KG (biele);1;451;0;452;;Skladom
079418;Vysokorýchlostné vlákno PLA Anycubic 1 KG (Szary);1;509;0;510;;Skladom
077378;Filament PLA Marble ELEGOO;1;1440;0;1440;28.09.2026;Skladom
077379;Filament PLA Bronze ELEGOO;1;1256;0;1256;;Skladom
077380;Filament PLA Galaxy ELEGOO (Peacock Blue);1;294;0;294;28.09.2026;Skladom
077381;Filament ELEGOO PLA+ (oranžový);1;151;0;151;;Skladom
077382;Filament ELEGOO PLA+ (modrý);1;139;0;139;;Skladom
077383;Filament ELEGOO PLA+ (Star Gray);1;719;0;719;29.09.2026;Skladom
077384;Filament ELEGOO Rapid PLA+ (sivý);1;440;0;441;;Skladom
077385;Filament ELEGOO Rapid PETG (čierny);0;;0;0;29.09.2026;Dostupné od 29.09.2026
077386;Filament ELEGOO Rapid PETG (biely);1;118;0;118;28.09.2026;Skladom
077387;Vlákno ELEGOO ASA (čierne);0;;0;0;16.10.2026;Dostupné od 16.10.2026
077388;Vlákno ASA ELEGOO (biele);1;359;0;359;23.11.2026;Skladom
077389;Filament ELEGOO PLA-CF (čierny);1;536;0;536;;Skladom
079540;Dotykový vypínač svetla ZigBee Avatto TS60-EU-W1 Single TUYA (biely).;1;51;0;51;;Skladom
079542;Dotykový vypínač svetla ZigBee Avatto TS60-EU-W3 Triple TUYA (biely).;1;24;0;24;;Skladom
079511;Nástenné držiaky na TV Perlesmith PSPILFK1;1;73;0;73;;Skladom
079510;Nástenné držiaky na TV Perlegear PGMFK6 26-60";1;102;0;102;;Skladom
079541;ZigBee Avatto TS60-EU-W2 Dotykový spínač svetla Dual TUYA (biely).;0;;0;0;;Na objednávku
079653;Profesionálne herné slúchadlá ONIKUMA GT828;1;585;0;585;;Skladom
079654;Herné slúchadlá ONIKUMA GT839;1;55;0;56;03.11.2026;Skladom
079655;Herné slúchadlá ONIKUMA X80;1;14;0;14;29.09.2026;Skladom
079656;Herné slúchadlá ONIKUMA X12;1;90;0;90;;Skladom
079657;Herné slúchadlá ONIKUMA X31;1;308;0;308;;Skladom
079658;Herná klávesnica ONIKUMA G67;1;23;0;23;29.09.2026;Skladom
079659;Herná klávesnica ONIKUMA G80;1;73;0;76;27.10.2026;Skladom
079563;Automatický hadicový časovač Rainpoint ITV152;1;119;0;119;;Skladom
079564;1-zónový hadicový časovač Rainpoint ITV105;1;106;0;106;;Skladom
079565;2-zónový hadicový časovač Rainpoint ITV205;1;350;0;350;;Skladom
079566;3-zónový hadicový časovač RainPoint ITV305;1;196;0;196;;Skladom
079568;RainPoint Wifi 1-zónový ovládač zavlažovania s bránou;1;196;0;196;;Skladom
079569;2-zónový zavlažovací regulátor s bránou RainPoint WiFi;1;99;0;99;;Skladom
079591;RainPoint WiFi 4-zónový ovládač zavlažovania;1;156;0;156;;Skladom
079570;Brána riadiacej jednotky zavlažovania RainPoint WiFi;1;98;0;98;;Skladom
079571;Ovládač zavlažovania RainPoint pre 1 zónu s aplikáciou;1;273;0;273;;Skladom
079572;2-zónový ovládač zavlažovania RainPoint s aplikáciou;1;141;0;141;;Skladom
079573;RainPoint 1-zónový ovládač zavlažovania s aplikáciou;1;179;0;179;;Skladom
079574;2-zónový ovládač zavlažovania RainPoint s aplikáciou;1;124;0;124;;Skladom
079575;Súprava RainPoint na solárne kvapkové zavlažovanie;0;;0;0;;Na objednávku
079576;Súprava inteligentného solárneho vodného čerpadla s bránou RainPoint, aplikácia;1;78;0;78;;Skladom
079577;Príslušenstvo pre kvapkovú závlahu RainPoint;1;172;0;172;;Skladom
079578;RainPoint 4-zónový regulátor zavlažovania s aplikáciou, Bluetooth;1;221;0;221;;Skladom
079579;RainPoint WiFi 8-zónový regulátor zavlažovania;1;98;0;98;;Skladom
079580;Viaczónový regulátor zavlažovania RainPoint;1;156;0;156;;Skladom
079581;Záhradné elektromagnetické ventily AC 1 " RainPoint;1;183;0;183;;Skladom
079582;Záhradné elektromagnetické ventily DC 1" RainPoint;1;160;0;160;;Skladom
079583;Digitálny prietokomer RainPoint;1;373;0;373;;Skladom
079585;Merač hydratácie pôdy RainPoint WiFi;0;;0;0;;Na objednávku
079587;Tester pôdnej vlhkosti RainPoint;0;;0;0;;Na objednávku
079589;Dvojité záhradné nohavice Splitter RainPoint;1;322;0;322;;Skladom
079687;Ovládač GameSir G7 Pro WT TRI-MODE White;1;1795;0;1795;27.10.2026;Skladom
079688;Ovládač GameSir G7 Pro BK TRI-MODE Black and Red;1;2461;0;2461;27.10.2026;Skladom
079689;Káblový ovládač GameSir T3 WT Tegenaria Lite White;1;527;0;527;;Skladom
079690;Herný ovládač GameSir T3 GY Tegenaria Lite Wired Controller Gray;1;812;0;812;;Skladom
079691;Mobilný ovládač GameSir X5 Lite GN Bright Green;1;352;0;352;29.09.2026;Skladom
079692;Mobilný ovládač GamesSir X5 Lite BK Black;1;3370;0;3371;11.11.2026;Skladom
079755;Prenosný monitor Uperfect UGame C2 16" 2560x1600 120Hz;1;3;0;3;19.10.2026;Skladom
079756;Uperfect USetup E7 15,6" 1920x1080 60Hz prenosný dotykový monitor;1;24;0;24;19.10.2026;Skladom
079045;Bezdrôtový ovládač GameSir Nova 2 Lite (biely);0;;0;0;29.09.2026;Dostupné od 29.09.2026
079044;Bezdrôtový ovládač GameSir Nova 2 Lite (sivý);1;3685;0;3685;;Skladom
079514;Filament ELEGOO PETG Pro (čierny);1;904;0;904;;Skladom
079515;Filament ELEGOO PETG Pro (biely);1;150;0;150;23.11.2026;Skladom
079516;Filament PETG Pro ELEGOO (Szary);1;702;0;702;;Skladom
079517;Filament ELEGOO PETG Pro (olivovo zelený);1;399;0;399;;Skladom
079518;Filament ELEGOO PLA (čierny);1;232;0;232;23.11.2026;Skladom
079519;Filament ELEGOO PLA (biely);1;881;0;881;;Skladom
079520;Filament PLA ELEGOO (Szary);1;529;0;529;;Skladom
079521;3D tlačiareň ELEGOO Neptune 4 Pro;1;137;0;137;28.09.2026;Skladom
079522;Zariadenie na čistenie a sušenie tlače ELEGOO Mercury Plus 3.0;1;281;0;281;28.09.2026;Skladom
079523;Montážna doska ELEGOO s dvoma tlačovými hlavami pre OrangeStorm Giga;1;128;0;128;;Skladom
079524;ELEGOO štvornásobná montážna doska tlačovej hlavy pre OrangeStorm Giga;1;33;0;33;16.10.2026;Skladom
079525;Súprava tlačovej hlavy ELEGOO pre OrangeStorm Giga;1;124;0;124;23.11.2026;Skladom
079783;Sada elektrických skrutkovačov Fanttik E1 Max 3,7 V (sivá);1;332;0;333;21.10.2026;Skladom
079850;Sada elektrických skrutkovačov Fanttik E1 Max 3,7 V (strieborná);1;24;0;24;;Skladom
079758;Dvojslotová čítačka pamäťových kariet SD/microSD Lexar, USB-C;1;560;0;560;;Skladom
079822;Sada elektrických skrutkovačov Fanttik S1 Pro;0;;0;0;;Na objednávku
079825;Elektrický skrutkovač Fanttik S1 Apex Deluxe;1;267;0;267;;Skladom
079827;Fanttik Slim V9 Mix bezdrôtový prenosný vysávač do auta;1;142;0;142;;Skladom
079828;Bezdrôtový prenosný vysávač do auta Fanttik V8 Apex (čierny);0;;0;0;27.10.2026;Dostupné od 27.10.2026
079759;Čítačka pamäťových kariet Lexar RW540 microSD Express;1;14;0;14;;Skladom
079830;Bezdrôtový prenosný vysávač do auta V8 Apex (sivý);1;92;0;92;27.10.2026;Skladom
079831;Prenosný kompresor Fanttik X9 Pro;1;330;0;330;;Skladom
079855;Cyklistická pumpa Fanttik X9 Ace;1;42;0;42;21.10.2026;Skladom
079834;Prenosný kompresor Fanttik X8 Apex;1;232;0;232;;Skladom
079851;Spájkovacia súprava Fanttik T1 Max;0;;0;0;21.10.2026;Dostupné od 21.10.2026
079843;Elektrický rezací stroj Fanttik C8 Nano;1;2;0;2;;Skladom
079844;Multifunkčná brúska Fanttik F2 Master;1;602;0;602;27.10.2026;Skladom
079845;Laserová vodováha Fanttik D2;0;;0;0;21.10.2026;Dostupné od 21.10.2026
079909;Mini PC GMKtec G10 - AMD Ryzen 5 3500U - 16GB RAM + 512GB SSD WIN 11 Pro;1;123;0;123;;Skladom
079910;Mini PC GMKtec G10 - AMD Ryzen 5 3500U - 16GB RAM + 1TB SSD WIN 11 Pro;1;214;0;214;;Skladom
079911;Mini PC GMKtec EVO-X1- AMD Ryzen AI 9 HX 370 - 32GB RAM + 1TB SSD WIN 11 Pro;1;142;0;142;;Skladom
079912;Mini PC GMKtec EVO-X2 AMD Ryzen AI Max+ 395 - 128GB RAM + 2TB SSD WIN 11 Pro;1;62;0;62;;Skladom
079913;Mini PC GMKtec EVO-T1- Intel Ultra 9 285H- 64GB RAM + 1TB SSD WIN 11 Pro;1;48;0;48;;Skladom
079954;Slnečná clona Sunnylife 2 v 1 pre DJI RC Plus 2;1;102;0;102;23.11.2026;Skladom
079955;Pásik na krk Sunnylife pre RC2/1 / RC PRO2/1 / RC PLUS2/1 / Smart Controller.;1;177;0;177;23.11.2026;Skladom
079927;Mikrofón Maono WM622 PBC2;1;44;0;44;;Skladom
079932;Mikrofón Maono WM622 PB2;0;;0;0;;Na objednávku
079937;Súprava na starostlivosť o domáce zvieratá a vysávač Neakasa S1 Pro;0;;0;0;;Na objednávku
079938;Sušič vlasov pre domáce zvieratá Neakasa F1;0;;0;0;12.01.2027;Dostupné od 12.01.2027
079939;Naparovač odevov Neakasa Magic 1;1;78;0;78;;Skladom
079963;Sada 6x fotovoltaický panel Trina 510W.;0;;0;0;;Na objednávku
079958;Sada 4x fotovoltaický panel Trina 510W.;0;;0;0;;Na objednávku
079957;Sada 2x fotovoltaický panel Trina 510W.;0;;0;0;;Na objednávku
079862;Stepper na podstielku Petkit;0;;0;0;22.09.2026;Dostupné od 22.09.2026
080023;PULUZ PU3224B Držiak na telefón čierny;1;6;0;6;27.10.2026;Skladom
080024;PULUZ PU3223B Držiak na telefón čierny;1;13;0;13;;Skladom
080025;Držiak na telefón so statívom PULUZ PU3222H Sivý;1;26;0;26;;Skladom
080026;PULUZ držiak na telefón s fotoaparátom PU3221H Sivý;0;;0;0;23.11.2026;Dostupné od 23.11.2026
080027;PULUZ PU4141B Video lampa čierna;1;287;0;287;;Skladom
079556;MOVA Z60 Ultra Roller Kompletný čistiaci robot (čierny);1;198;0;198;;Skladom
079557;Akumulátorový vertikálny vysávač MOVA I10;1;227;0;227;;Skladom
079558;Fritéza MOVA AF20 Pro bez tuku;0;;0;51;;Na objednávku
079623;Čistiaci robot MOVA Mobius 60;1;166;0;166;;Skladom
080235;Kuchynský odsávač pár IsEasy TV1360D4-CC-I2;1;71;0;71;;Skladom
080232;Plynová varná doska IsEasy MGBS-765 z nehrdzavejúcej ocele;1;252;0;252;;Skladom
080233;Sklenená plynová varná doska IsEasy MGBG-654A;1;183;0;183;23.11.2026;Skladom
080229;Indukčná varná doska IsEasy LI3-17;1;187;0;187;;Skladom
080230;Odpojená indukčná varná doska IsEasy LI2V-15;1;245;0;245;23.11.2026;Skladom
080231;Indukčná varná doska IsEasy LT3-22;1;276;0;276;;Skladom
080228;Sklokeramická/elektrická varná doska IsEasy LT5-02;1;57;0;57;;Skladom
080227;Indukčná varná doska IsEasy LI4-20;1;226;0;226;;Skladom
080234;Sklenená plynová varná doska IsEasy MGBG-604B;1;286;0;286;23.11.2026;Skladom
080236;Odsávač pár IsEasy TV52A90D4-CC-I2;1;5;0;5;;Skladom
